0,review
첨성대,대충 세도 대여섯번은 왔지만 밤에 한 번도 안 와 봤네 경주 여행의 시작과 끝은 여기여야만.
첨성대,날씨가 좋아서 더 좋았어요
첨성대,멋즤다 성대야~~!!!!
첨성대,옆에 꽃밭도 이뻐요
첨성대,너무 멋있어요 경주의.멋
첨성대,"천체의 움직임을 관찰하던 신라시대의 천문관측대로, 받침대 역할을 하는 기단부(基壇部)위에 술병 모양의 원통부(圓筒部)를 올리고 맨 위에 정(井)자형의 정상부(頂上部)를 얹은 모습으로 높이는 약9m이다.원통부는 부채꼴 모양의 돌로 27단을 쌓아 올렸으며, 매끄럽게 잘 다듬어진 외부에 비해 내부는 돌의 뒷뿌리가 삐죽삐죽 나와 벽면이 고르지 않다. 남동쪽으로 난 창을 중심으로 아래쪽은 막돌로 채워져 있고 위쪽은 정상까지 뚫려서 속이 비어 있다. 동쪽 절반이 판돌로 막혀있는 정상부는 정(井)자 모양으로 맞물린 길다란 석재의 끝이 바깥까지 뚫고 나와있다.신라 선덕여왕(재위 632∼647) 때 건립된 것으로 추측되며 동양에서 가장 오래된 천문대로 그 가치가 높으며, 당시의 높은 과학 수준을 보여주는 귀중한 국가유산라 할 수 있다."
첨성대,낮과 밤이 공존하며 멋진 장소임.비오는 날만 아니면 굉장히 좋음.
첨성대,지진에도 멀쩡했던 1500년 유산
첨성대,천년넘어 자리를 지키고있는 유적인데도 관리가 잘 되어있고 주변 경관이 좋아요.
첨성대,포토존
첨성대,근처에서 묵었는데 항상 볼 때마다 좋더라구요
첨성대,사장님~~~~나이스 뷰~!! ㅎ
첨성대,"경주를 대표하는 문화유산 첨성대! 경주와서 첨성대 안보고 가면 어딘가 허전한... 경주에 살고 있는 저도 1년 중 가장 많이 찾는 곳이 바로 이곳 첨성대예요. 산책하러갔다가 들리기도 하고, 날씨 좋은 날은 사진 찍으러 가기도 하고. 첨성대를 만드는 데 사용된 돌의 갯수, 돌의 층계, 모습과 관련해서 24절기, 365일을 의미한다는 그런 신비로운 이야기도 좋지만 첨성대가 만들어진 것은 바로 우리나라 최초의 여왕인 선덕여왕때. 당시만해도 여성이 왕이 된다는 것은 유례를 찾아보기 힘든 사실이었죠. 여성으로서 국가를 이끌어가야 한다는 책임감과 무게감이 어떠했을지. 그래서 저는 첨성대를 보면 신라를 지키겠다는 선덕여왕의 소망이 담기지 않았을까 생각해요. 그리 멀지 않으니 선덕여왕릉도 꼭 한번 들러보세요!"
첨성대,아름다워잉 \U0001f979\U0001f979\U0001f979 근처에 특색 있는 한복집들도 많아욘
첨성대,역시 경주는 레전드다
첨성대,"주간, 야간 뷰가 좋아요그런데 주차하기 불편해요"
첨성대,굿
첨성대,첨성대는 동부사적지대에 위치한 국보 제31호.세계에서 가장 오래된 천문대다운 위상이 느껴집니다. 방문할려면 일찍 오셔야 주변 공영주차장을 이용가능할 것 같네요. 오후 늦게오면 주변에 차량이 붐벼서 주차가 힘들어요.
첨성대,신라\xa0선덕\xa0여왕\xa0때\xa0세운\xa0천문\xa0기상\xa0관측대.\xa0경주시에\xa0있으며\xa0동양에서\xa0가장\xa0오래된\xa0관측대이다... 삼국시대 건축물이 이렇게 온전하게 유지되다니
첨성대,"원형이 매우 잘 보존되어 있는 첨성대. 공원조성을 잘 해놔서 낮,밤 모두 들리기 좋습니다."
첨성대,낮에보는 첨성대도 참 예쁘지만 밤에도 참 예뻐요 밤에 산책하기에 운치 있고 좋아요
첨성대,경주여행 필수코스ㅋ 구조물이 참 대단함ㅋ 밤에 가면 불빛이 첨성대를 비추는데.. 음 난 낮에가 훨씬 구조물도 잘 보이고 더 예쁜 것 같다
첨성대,주차가 불편해요. 근데 이뻐요.
첨성대,입구에서 산책로를 따라 500미터 정도 걸어들어가야 합니다.경주는 유적지가 많이서 한번으로는 부족하죠평일은 황리단길 거의 문여는 곳이 많이 없어서잘 체크 해보시고 가시면 좋아요
첨성대,휴가첫날밤에가고 이틀뒤에도 낮에 가봤는데 둘다좋아요ㅋㅋ 야경도 멋지고 낮에 해바라가랑도 잘어울리네요ㅋ
첨성대,해질녘 그 순간의 풍경만큼은 말로 표현 할 수 없을만큼 아름다웠다.
첨성대,제발 전동차타고 길막하고 저속으로 진상짓 하지마요 전동차 도로주행 안되요
첨성대,지난주에 다녀왔는데 만개였어요 조아요 !!
첨성대,정말 아름답네요~!!왓더버거 뒤쪽 넓은 주차장 무료 입니다
첨성대,초등학교때 가고 딸이랑 같이가니 더욱 좋네요주차는 힘듭니다
첨성대,멋진 경주 멋진 유적지
첨성대,⭐️⭐️⭐️1/2…(2013년에 방문)여기…가볼만해요…
첨성대,"봄에 벚꽃, 가을에 핑크뮬리, 그외의 계절에도 주변에 예쁜 꽃이 많아서 사진 찍으며 산책하기 좋습니다. 해설사 설명을 듣는 것도 좋을 듯."
첨성대,"첨성대낮에 보아도 밤에 보아도 무언가 잔잔한 감동이 있음주변에 핑크뮬리, 여러 종류의 꽃밭들도 있어 사진 찍기도 좋음"
첨성대,"첨성대는 높고 멋있어서 좋은데, 꽃같은 예쁜 것이나 나무가 없어서 조금 허전해요."
첨성대,선조들의 지혜를 엿볼수 있는곳~^^
첨성대,입장료 야간 무료.투박하면서도 유려한 곡선의 아름다움이 주는 감동이 있어요.경주 가면 빼놓지않고 가는 곳.
첨성대,수학여행온기분
첨성대,밤에는 붉은 불빛을 쏴서 오히려 별로였어요 푸른하늘을 배경으로 둔 첨성대가 눈에 더 잘들어옵니다 주변이 온통 꽃밭이라 너무 좋았어요!
첨성대,무료입장으로 사진도 찍을수 있는 좋은곳 고전의상 빌리는 곳도 있어요
첨성대,경주  청성대..가을 해바라기가 한창이다..꼭 한번 가보시길  바란다
첨성대,더 말할게 있겠습니까. 역사가 느껴지지요
첨성대,우리나라의 멋진곳
첨성대,밤에보는 첨성대는 더 멋있다
첨성대,다시 방문하고 싶은 문화 유적 이에요
첨성대,추운 야간에  불빛에 비친 첨성대 모습 너무 아름다웠다.
첨성대,사람 없을때 오면 아주 좋을 듯
첨성대,너무 좋아요~ 주변에 산책로가 잘 되어있어서 좋아요!
첨성대,내가 아끼는 첨성대! #경북경주시
첨성대,중학교 수학여행이후 20년만에 재방문
첨성대,너무 더워 대충 보고왔지만 30년 전이나 지금이나 달라진 게 없어 좋았어요.
첨성대,"황리단길도 그렇고, 경주가 관광도시로 상당히 많이 탈바꿈 했음. 몇년전만 해도 죽은 도시 같았으나... 첨성대 및 주변 야경 멋짐!!"
첨성대,저녁에 더 이쁜 첨성대에요
청룡폭포,짱좋아요
청룡폭포,"노지캠핑 및 취사가능합니다.파라솔은 2만원에 빌렸고, 튜브도 대여해줍니다!공용화장실 넓고 깨끗했고 수심은 깊은곳과 얕은곳이 골고루 있어서 성인들과 아이모두 잘 놀수있습니다.다만 주차장은 협소해서 좀 아쉬웠습니다."
청룡폭포,제세동기(AED) 위치: 청룡폭포 바로 맞은 편 화장실(약 400m 거리)
청룡폭포,좋네요
청룡폭포,한 여름 피서지로 최고네요
캘리포니아비치,"ll save 26,000 won 😉"", "
캘리포니아비치,첫 방문이였는데 가족모두 즐거운 시간이였어요저럼하게 잘 다녀왔습니다
캘리포니아비치,아이들과 너무 재미잇게 놀고왔어요키 120 넘으니 거의 다탈수있어서  좋았어요
캘리포니아비치,"아기들이  이때까지 놀러간곳중  최고라며  집에가기 실어해서 겨우달래서 왔어요 다음에  또가자고  약속하고,"
캘리포니아비치,오후권 입장하면 부지런히 줄서야 액티브한 놀이기구 한번씩 탈 수 있어요 다음날 경주월드 오후권1만원이니까 경주월드도 가보는걸 추천합니다 캐비치이용하면 일반오후권보다 빨리들어가요 스나미 줄 길어도 재밌으니까 꼭 타보세요
캘리포니아비치,사람이 그렇게 많지 않아서 잘 놀고왔어요. 유수풀이 대기해야하고 한 번에 한 번만 돌 수 있어서 처음엔 뭐야?했는데 파도가 쎄서 재밌었어요. 파도풀 파도가 약한건 아쉬웠어요
캘리포니아비치,역시 여름에는 물놀이
캘리포니아비치,항상 가지만 애들이랑 같이가기 좋아요
캘리포니아비치,", "
캘리포니아비치,미리 예매하니 빠르게 입장도 가능했어요9시 오픈이라고 착각하고 와서 한시간 기다리긴 했지만 주차도 편히 하고 좋았네요
캘리포니아비치,", "
캘리포니아비치,너무좋아요 ㅎㅎ 매년 여름만되면 꼭생각나는곳입니다!
캘리포니아비치,놀기좋고 즐거웠습니다단지  락카룸 공간이  좁아 불편핬습니다
캘리포니아비치,", "
캘리포니아비치,오랜만에 가족들과 캘리포니아비치를 찾았다. 캘리포니아비치를 간건 진짜 오래 전이었는데. 시설도 많이 개선되었고 편의시설도 좋았다. 특히 2시 싸이버거 공연도 너무 좋았다^^
캘리포니아비치,파도풀이 약해서 8세 딸아이놀기좋음엑티비티한건 키작아서 못놀았지만 어린이들 놀만한거많아서 괜춘딸아이 완전좋아함 또오고싶다고함
캘리포니아비치,행사가격으로  4인가족  저렴하게 잘 다녀왓어요  또또또  이런행사  원해요 ㅎㅎ
캘리포니아비치,주차 무료셔틀 버스 이용하세요주차비 무료
캘리포니아비치,", "
캘리포니아비치,굿 좋아요깨꿋하고 흐아아아아 재미지게 놀다 갑니다.
캘리포니아비치,오픈런하고 진짜 입장하자마자 코인충전하고 구명조끼 썬베드까지 빌리고 짐 썬베드에 던져놓고 바로 엑스로 향했는데ㅋㅋㅋㅋㅋㅋㅋ30분만에 엑스랑 와이프아웃 클리어함ㅋㅋㅋㅋㅋ아웃까지 다타고 내려오니깐 그제서야 대기 90분걸려있어씀ㅋㅋㅋㅋㅋㅋ줄 운빨이 너무좋았어요ㅋㅋㅋㅋㅋ모든 놀이기구 대기줄이 20분안에 다끝나서 생각했던거보다ㅋㅋ너무일찍끝나버림ㅋㅋㅋㅋ
캘리포니아비치,재미있게 잘 놀고갑니다
캘리포니아비치,", "
캘리포니아비치,"단점은 물놀이 하고 나가서 씻으러 가면 사람들이 많아서 샤워할 때 줄을 서야 해요또 재밌는 슬라이드도 있는데요*추천*그랜드캐년, 후룸라이드(급류 타기)이런것들은 오후 4시까지만 해요캘리포니아 비치는 6시까지만 하고 경주월드는 8시까지 해요!"
캘리포니아비치,아들 생일을 맞이하여 가족들과 즐거운 시간을 보내고 왔어요.
캘리포니아비치,", "
캘리포니아비치,가족들과 함께 가기엔 가장가성비좋은 워터파크인듯합니다  음식가격도 타 워터파크에비해합리적입니다
캘리포니아비치,", "
캘리포니아비치,아이들이 놀기에 좋고 방송 자주자주 잘해줍니다
캘리포니아비치,", "
캘리포니아비치,좋아요  굿굿굿 추천요 고고
캘리포니아비치,", "
캘리포니아비치,놀이동산과 캘리포니아비치 두군데 다 이용하엿어요 아이와함께 하기 좋았어요 아이들이 타는 청룡열차가 없어져서 아쉬웟지만 오픈런하여 오전에 놀이동산이용후 물놀이까지 하고 왓는데 물놀이도 아이들이 놀수잇어서 좋앗습니다 저희가물놀이 갓을때는 줄이 많이길지않아 아이가 신나게 놀고 왓습니다~~  1시공연도 아이가 너무 좋아햇어요 싸이버거님이 신나게 해주셔서 재미 잇엇습니당~~^^
캘리포니아비치,2023년 여름 시즌 폐장하기 마지막 오픈날에 너무 재밌게 잘 놀았습니다.
캘리포니아비치,너무 재미있게. 잘 놀다 갑니다 또가고싶어요
캘리포니아비치,", "
캘리포니아비치,"결코 싸지도 않고, 파도풀에서 모자없이는 이용하지 못한다는것은 전세계에서 이곳 밖에 없을듯,다시 나가서 수영모 사와야함 싸지도않음 . 각종 슬라이드 기구도 조끼 탈의 해야 탈 수 있다고 번거롭게해서 조금 이라도 덜타게함 인원제한안해서 콩나물시루 몇년연속 갔는데 변하는게 없음"
캘리포니아비치,", "
캘리포니아비치,꿀잼이에용 또놀고싶네요 ㅎㅎ
캘리포니아비치,방학되자말자 날잡아 갔지만..종일권을 끊코도 오후권 직전에ㅠ.ㅠ늦게 도착하는 바람에..(주차장까지 넘 멀었지만~^^;)셔틀버스가 쉬지 않고 와주었고요 ..마침 사이버거 (이미테이션?사이)공연으로 아들과 정말 즐거운 시간이 추가됬으며..신천 할매 떡볶이 매장뿐만 아니라 닭꼬치에 맥주에..콜팝 등등 먹거리가 너무나도 풍부하고 곳곳에 푸드 트럭이 많아서 좋았어요~♡♡아참~!!입구에 👙 수영복등 용품 판매점도 좋은제품을 세일까지 해줘서 감사했어요~^^;
캘리포니아비치,캘리포니아소울 캘리포니아서울 캘리포니아비치 산타모니카비치
캘리포니아비치,김해보다 여기가 더 좋아요.
캘리포니아비치,극성수기철이라 물반 사람반 당연히 놀이시설은 기본30분이상 대기줄파도풀이나 일반놀이터에서 노세요
캘리포니아비치,매년 방문하지만 너무 좋습니다.가까운곳에 워터파크를 저렴히 갈수있어 좋아용
캘리포니아비치,공주랑 같이 넘 재미있게 잘 놀다왔어요 내년 또 와야지요^^
캘리포니아비치,재미도있고  싸게 잘구매해서 놀다갑니다~
캘리포니아비치,끝물이여서 그런가 사람들도 많이 없고 재미있게 놀다가 가네요.워터파크 이용후 경주월도 싼 가격에 이용 가능하고 다 좋아요
캘리포니아비치,라커룸에 신발이 없어졌습니다.
캘리포니아비치,]
캘리포니아비치,", "
캘리포니아비치,싸이버거 그리고 날씨가 다했다
캘리포니아비치,", "
캘리포니아비치,"부대시설 및 아이들과 함께 오기 좋은 .매년 여름 시즌만 되면 아이들이 먼저 가자고 해서 매년 하이시즌 골든시즌 이렇게 두번씩 예약함.올해도 하이, 골든시즌 이렇게 두번씩 오게됨"
캘리포니아비치,할인도 많이 되고 좋습니다
캘리포니아비치,", "
캘리포니아비치,", "
캘리포니아비치,good
캘리포니아비치,시즌초라 물도 깨끗하고 사람도 별로 없어서 잘 놀다가 갑니당☺️☺️
캘리포니아비치,좋아요 사람이 많아도 놀 포인트가  많아 여러곳에서 신나게 놀수 있어요
캘리포니아비치,", "
태종무열왕릉,깨끗하게 관리되어 있네요
태종무열왕릉,230524일 경주여행 이틀째 돌아보기
태종무열왕릉,"경주 무열왕릉은 신라 제29대 태종무열왕(재위 654∼661, 김춘추)의 능이다. 경주 북서쪽에 있는 선도산에서 남쪽으로 뻗은 구릉의 말단부에 위치해 있다. 김춘추는 신라 중대의 첫 진골출신 왕으로 당과 연합하여 백제를 병합하고 통일 대업의 기반을 닦았으나 통일을 완수하지 못하고 세상을 떠났다."
태종무열왕릉,"그레이드를 보여주는 거북이, 그리고 이 미친 분위기."
태종무열왕릉,"경상북도\xa0경주시에\xa0있는\xa0삼국시대\xa0#신라\xa0제29대\xa0태종무열왕의\xa0능.\xa0왕릉.\xa0사적.삼국문화재 지정사적 제20호건립시기 신라시대성격능, 왕릉유형유적면적 1만 4,169㎡소재지경상북도 경주시 서악동 842분야역사/선사문화거북이상의 발가락은 몇개일까요? 원래는 5개이나 이곳에는 각각 4개씩 조각이 되어 있습니다.이는 거북이가 빠른 이동시 엄지발가락을 안쪽으로 숨기고  간다고 합니다.통일신라시대의 기상을 표현한것이라고 합니다.또한 거북이 목부분의 화려함  또한, 통일신라시대의 융성한 문화예술을 표현것이기도 합니다."
태종무열왕릉,무열왕릉 관람중지  2020.8.1~공사준공시
태종무열왕릉,2천원에 여유! 날은 더웠지만 하늘이 맑아서 산책하기 더 좋았던거같아요🥰
태종무열왕릉,조용하고 경치가 좋아 혼자서 산책하기 좋습니다.
태종무열왕릉,입장 유료지만 왕릉을 가까이서 볼수있고 산책하기 좋다.
태종무열왕릉,AK HISTORY TV(방문영상)https://youtu.be/v3_8SgN8BOU#김춘추묘#서악리고군분#신라는먹고살만했다#당나라는싫어요#동아시아국제전쟁#삼한통일#김유신은?#Real Life #Artificial Kernel#Arnold J. Kim#20.7.26
태종무열왕릉,솔직히 태종은 정치를 잘했다 본다
태종무열왕릉,한적하고 깨끗해서 천천히 30분에서 1시간 정도 산책하기 좋습니다. 입장료 2천원 있는데 저는 그렇게 아깝다는 생각은 안들었습니다. 언덕 위로 가시면 진흥왕릉으로 가는 길도 이어져 있어요
태종무열왕릉,좋아요
태종무열왕릉,서악마을 가는 길에 들렀어요.좋아요
태종무열왕릉,"신분의 불리함을 극복하고 최초의 진골 출신 왕이 되었던 김춘추, 신라 왕실에서 유일하게 묘호와 시호를 함께 가진 태종 무열왕이다.김유신과 함께 삼국통일의 기반을 다진 왕. 김유신은 떡잎부터 그를 알아보고 김춘추의 킹메이커가 되기로 결심했다.모든 것은 계획대로, 김유신의 김춘추 사로잡기 프로젝트가 시작된다.어느 날 김유신은 김춘추와 함께 축국(현재의 축구) 시합을 하다가 실수를 가장한 고의로 춘추의 옷고름을 밟아 떨어지게 했다.옷을 수선해주겠다며 집으로 초대한 유신은 두 누이에게 김춘추의 옷을 고쳐달라고 하는데, 언니 보희를 대신해 문희가 그의 옷을 집어 들었다.이것을 인연으로 문희는 김춘추의 아이를 갖게 된다.김춘추가 문희와의 결혼을 주저하자, 김유신은 아비 없는 아이를 가졌다는 이유로 동생을 화형에 처하겠다며 소동을 벌였다.깜짝 놀라 달려온 김춘추는 아이의 아버지임을 고백하고 문희와 결혼하였다. 사돈 지간이 된 두 남자, 일적으로도 사적으로도 끈끈한 사이가 되었다.태종 무열왕의 능은 주인이 확실한 왕릉 중 한 곳이다. 왕릉과 멀지 않은 곳에 비석을 세웠던 돌 거북(귀부)과 비석 위에 올리는 머릿돌(이수)이 남아 있다.이 머릿돌에 ‘태종무열대왕지비(太宗武烈大王之碑)’라는 글씨가 새겨져 있어 이곳이 무열왕의 능임을 알 수 있었다.무열왕릉 영역 안에는 왕릉 뒤편으로 ‘서악동고분군‘으로 부르는 거대한 고분4기가 일렬종대로 늘어서 있다.무열왕릉부터 서악동고분군까지 거닐기 좋게 산책로를 잘 가꾸어 놓았으니 여유롭게 거닐어 보자."
태종무열왕릉,공사해서 관람도못하는데 입장료는 왜 받나요..
토함산,경주를 한 눈에 내려다 볼 수 있는 산.석굴암 주차장에서 출발하면 짧게 다녀올 수 있어요.
토함산,가는 분들만 가시지만 석굴암 가는 길에 같이 구경하는게 제일 좋습니다
토함산,자하랑 설영이 보고싶다....
토함산,경사가 있으니 조심히 등산하세요. 좋습니다.
토함산,역사적으로 중요한 산
토함산,석굴암 보고 18시쯤 출발 토함산에서 코오롱 호텔 쪽으로 내려왔는데 야간 산행 준비도 안하긴 했지만 산이 위험하네요.해 떨어지고 야간 산행 한 1시간반정도 한거 같은데... 생각보다 빡센산임.미끄러워서 한번 뒤로 엉덩방아에 낙엽에 가려진 가짜 땅에 발목 꺽여서 쓰러진 나무 가지에 찔렸는데 위험했네요. 태풍 온게 수습이 안됬나 등산로가 골짜기차럼 좁고 땅이 푹푹꺼짐...야간 산행에 발목 한 10번 정도 꺽인 듯...무사히 내려와서 다행... 그나저나 뭔 묘소가 그리 많던지 길이 안보여서 계속 잃음.
토함산자연휴양림,전망대 올라가는 계단은 빡시지만 올라가면 후회안함.바쁜 일상 중에 힐링 제대로~
토함산자연휴양림,이불 세탁안하시는듯. 덮으면 가려움게다가 굉장히 얇아서 여러겹 깔아도 소용없음 등골브레이커임 여분이불들고오는거 추천. 뜨거운물은 잘나오는데 쇼파도 없고 의자도 몇개없어서 다들 걍 서있기만 한게 기억남네요
토함산자연휴양림,캠핑하기에는 별로네요
토함산자연휴양림,- 옆 방 대화 내용의 판별 가능함으로 인한 소통 원활- 전 투숙객이 사용한 침구의 재활용으로 인한 자연 오염 방지- 화장실용 방향제의 충분한 사용으로 인한 쾌적한 환경
토함산자연휴양림,?
통일전,주차장 무료에 자리가 그렇게 많은데왜 좌우 갓길에 불법주정차를 하는건지 이해가 안됨
통일전,경치도 좋고 신라역사에 관심이 많다면 한번 가볼만 해요.
통일전,넓은 공원 같은 ~~연못이 큼   ~~
통일전,경주 여행 중 제일 기억에남음
통일전,너무멋있어요 가을에 꼭 가볼만햔곳!!
통일전,너무좋았어요설악산 봉정암 만큼좋았습니다한달에 한번정도 가고싶어습니다 너무좋았어요시간되시면 한번씩단녀오세용
통일전,딱 한번만 가볼만한곳
통일전,멋짐
통일전,숙소가 근처라 아침에 방문했는데 너무 만족스러웠습니다^^ 아 통일이 신라의 삼국통일을 의미 합니다
통일전,올해 은행나무 단풍은 기대이하였지만 내년을 기약합니다
통일전,산책하기 정말 좋고 주차도 편하고 아름답습니다
통일전,단풍 쩐다길래 가봄근데 별로임
통일전,"신라 삼국통일의 주역 무열왕 문무왕 그리고 김유신의 업적을 기린 곳, 경주의 주요 관광지 사진과 역사그림이 있어 좋아요."
통일전,"통일전(統一殿,Tongiljeon)은 경상북도 경주시 칠불암길 6에 있다. 신라가 이룩한 삼국 통일의 위엄을 기리고, 한국의 통일에 의지와 염원을 밝히기 위한 것이며, 역사적 의의와 통일전을 세운 깊은 뜻을 밝힌 기념비가 있다. 1977년에 박정희의 지시로 건립되었다. 통일전에는 또한 삼국을 통일하는 데에 큰 공을 세운 신라의 태종 무열왕 김춘추와 김유신 장군, 그리고 삼국 통일의 대업을 완수한 문무왕의 영정이 모셔져 있다.경상북도에서 관리합니다. 주차장 넓어요. 경주남산을 등반할  때 이곳에서 주차하고 갑니다. 주차료는 무료입니다."
통일전,"화랑정이 특히 좋았음 경주에서 많은 연못을 봤는데 화랑정 앞의 연못이 가장 넓고 예뻤다 연못, 정자, 뒤로 산이 펼쳐지는 광경이 최고였음 통일전은 아쉽게도 문이 닫혀서 못 들어갔음 4ㅡ10월까지 9시?10시?까지 개장이라고 써있었는데 닫혀있었다 왜지"
포석정,입장료가 있습니다~1000원 정도구요~신라 말기 견훤에 의해 경애왕이 살해된 곳이기도 하지만 궁지의 일부이며 제사가 이루어진 곳임을 가면 느낄수 있습니다
포석정,"관람료 2,000원이면 싼 편인데요..? 이게 비싸고 돈 아까우면 인터넷으로 보세요^^!!!"
포석정,좋아요신라 왕실의 별궁으로 역대 왕들의 연회장~~~~
포석정,관리도 허술한거 같은데 그에 반해 입장료가..... 아까워요! 경주와서 도장깨기 하러 다니며 번번히 입장료 내는데 입장료 내고 들어가서 볼거까진 아닌거 같아요.
포석정,힐링 그자체  너무 좋았어요..
포석정,작고 아담합니다. 워낙 유명한 곳
포석정,"역사해설 필수코스. 아는 만큼 재미있어진다. 신라의 수준 높은 과학, 화려했던 문화, 몰락의 슬픈 역사까지 한꺼번에 느껴지는 신라 유적지. 사진 대신 실물로 기억할 듯. 출수구 22조각은 어디로 사라졌을까?이 동네는 가정집 마당 경계석으로 거대한 불상 얼굴이 꽂혀있으니...어느 집 마당 장식으로 또는 논밭 경계석으로 박혀 있는건 아닐지... 조선시대에도 지금처럼 담을 두르고 소중히 관리됐더라면 하는 아쉬움."
포석정,관람시간은 짧지만 그래도 가서 이야기해줄것들이 있어요
포석정,AK HISTORY TV(방문영상)https://youtu.be/HAIucTGAXsA#회식명당#신라는술을좋아해#운치있는곳#이곳에서술마시고싶다#여름철에너무시원해#위에서시원한개울이흘러들어감#Real Life #Artificial Kernel#Arnold J. Kim#20.7.26
포석정,국민학교시절에 수학여행때는 물이흐르고 낭만이있었는데이번에는 수로에 솔가지만실망스러워요
포석정,"포석정은 왕이 술을 들면서 즐길 수 있도록 마련된 별궁의 하나였으나, 927년 신라 경애왕이 이곳에서 잔치를 베풀며 놀고 있다가 후백제 견훤의 습격을 받아 살해돼 신라 천년 역사의 치욕이 담긴 장소이기도 하다."
포석정,국사책에서만 보던 그곳~ 하지만 정말 포석정만 딱 있다는^^ 다른 유적지는 무료개방이던데 포석정은 입장료가 있는게 이상하다
포석정,"포석정은 경주의 유명한 가을명소이다.포석정지의 번창했던 초록이 화려한 주홍빛으로 물들었다가 이내 떨어져 겨울을 준비하는 모습이 마치 신라의 흥망성쇠를 보는 듯도 하다.관람시간 : 09:00-18:00(동절기 17:00까지)-관람료 : 성인 2,000원 /군인 및 청소년 1,000원 / 어린이 500원"
포석정,"ㅋㅋ문화재 관람하는 데 2천원이 아까우면 그냥 폰으로 사진 보시면 될 듯해요~ 2천원이면 진짜 요새 커피 한 잔도 못 사먹는데 뭐가 비싸다는 건지;;;건물 들어가시면 포석정에 대한 영상을 시청하실 수 있고 물이 흐르는 모조 포석정도 있습니다. 화장실도 깨끗하구요, 소나무가 울창한 고즈넉한 정원 산책해서 아주 좋았어요!"
포석정,"아쉬운 관람료…2,000원,,500원만 받아도 될 둣"
포석정,이곳은 돈주고  가면 안되는곳 절대가지마셈. 시설공단계약직 월급품앗이하러가는꼴임.볼것도없고 살다살다 입장료내고 화나보긴 여기가 포석정이 처음 절대 가면 안됨주차료2천원에 입장료성인2천원인데 입장하면 주차료는공짜. 왜자꾸 방문자센터겸 매표소에서 건물안 둘러볼것을 권하는지 나가서 실물을보면 알게됨. 그돈이면 애기들 맛난걸 하나다사주지 되도않는 잘봤다는 후기들보면 정말 주작이 의심스러울정도. 지금생각해도 어이가없어 화가나구만요. 사기당한 관광지 포석정지.
포석정,떡갈비로 맛있네요 점심특선메뉴가 다양해서 선택폭이 넓어요 화장실도 내부 도 깔끔하고 반찬도 맛있어서 잘먹었습니다.
포석정,도대체 입장료는 왜 받을까?
포석정,"흔히 경애왕이 술마시다 견훤이 쳐들어오는 지도 모르고 죽임을 당한, 비운의 장소로 알려져 있지만 경주에서 남산이 가지는 위상, 특히 서남산이 가지는 위상을 생각해보면 그러한 기록은 역사의 슬픈 사실인 승자의 기록이라는 점이 크게 반영된 것이 아닐까 싶습니다. 포석사라는 사당이 있었다고 전해지는 곳인만큼 유흥의 공간이 아닌 제례의 공간으로 보는 게 유력하죠. 사진 찍는다고 넘어서 들어가시는 분이 있는데.. 들어가서 보나 밖에서 보나 큰 차이 없으니 예절을 지키며 관람했으면 좋겠습니다. 봄에는 예쁜 목련이 피고 포석정 앞으로는 겹벚꽃길이 이어집니다. 여름에는 신록이 우거진 작은 숲의 느낌을, 가을에는 단풍이 절정을 이루죠. 겨울의 포석정은 다소 쓸슬한 느낌입니다만, 안에 소나무와 대나무가 심어져 있어 푸른 숲을 만날 수 있습니다. 삼릉까지 이어지는 산책로가 있으니 차량 이동보다는 도보여행을 추천!"
포석정,굳이.......안봐도 돼요
포석정,나름 기대하고 갔는데  그냥 포석정만 덩그렇게있네요 동내 작은공원정도느낌입니다  입장료내는건 좀.....
포석정,"이런 곳에 왜 2,000원씩이나 받을까요왜 그럴까요누가 설명 좀 해조요욕나오네"
포석정,날씨가 좋아서 사진도 너무 잘 나오고 넘넘 좋았어요
포석정,아이와 가기 좋은장소
포석정,돈아까워여
포석정,회전초밥의 시초~👍
포석정,⭐️1/2…여기도…그럭저럭…
포석정,여름에는 입장 시간을 늘려줬음 좋겠어요. 6시에 갔는데 닫아서 담 넘어로만 보고 왔어요.
포석정,역사 시간에 배웠던 신라의 포석정 의미있는 시간이었습니다
포석정,뉭귀미..그게 돈을 2000원씩 받을 만한곳이냐?볼거도 없고..가까이 가지도 못하게 막아놓고..가슴에 손을 얹고 생각해라씰데없는 공사하고 공사비를 관람객에 전가시키는거냐?한 5년 전에 갔었을땐 담도없고공짜였다
포석정,사진에 나오는게 다인데 조용하니 좋아요
화랑의언덕,입장료 받으시면서 도로 좀 포장 했으면 하네요동물들  물도 좀 주고요 관리가 너무 안되네요   사람들 오는거 비해 전체적으로 관리가 안되는것 같아요  두번다시는  안올것 같음
화랑의언덕,입장료 2천원받기시작했네요.. 그 드넓던 언덕에 파카연습장 생기면서 모든뷰를 망쳐놓았는데...입장료???... 자본주의가 자연을 망쳐놓은걸 보고왔네요..ㅠㅠ 이런뷰 보려고 경주시내에서 40분걸려 갈 의미는 없을듯ㅠㅠ
화랑의언덕,경주에 이런 명소가 있는걸 처음 알았습니다. 산책로도 잘 되어있고 경치가 정말 좋습니다. 하지만 여기까지 올라오는 길이 좀 힘드네요. 양이랑 말들 먹이주는 곳도 있고 가족들과 함께 여행하기 좋은 곳입니다. ^^
