0,cleaned_review,sentiment
주상절리조망타워,요즘 은 예전 비해 관광객 유치 위해 잘 해 놨더군 요,긍정적
주상절리조망타워,경치 아주 좋아요,긍정적
주상절리조망타워,다 좋은데 주차공간 너무 협소,부정적
주상절리조망타워,무료 입장 전망 도 잘 볼수있게 되어있어서 강추,긍정적
주상절리조망타워,시 까지면입장마감이 시 분 아닌가요 시 분 도안되서입장마감이라니왔던사람들아무도못들어가고그냥가네요자기들맘대로운영하네요,부정적
주상절리조망타워,제주도 보다는 작 지만 보기 좋은 경치 부채꼴 주상절리 은 기대 이었습니다 근처 가셨다면 가보실만 합니다,긍정적
주상절리조망타워,신기하고 좋지만 접근성 도 그렇고 굳이 타워 밖 보지 않아도 될 같아요 주상절리 꼭 봐야 할 이유 는 없어 보이네요,긍정적
주상절리조망타워,바다 위 절벽 라면 생각 드시나요 직접 보세요,부정적
주상절리조망타워,바닷가 주상절리 신비롭습니다 주차 는 최악 근처 카페 즐비하니 카페 주차 하고 가심이,긍정적
주상절리조망타워,멋지네요 곳 많이 방문 하셔야 활성화 되고 좋을 같아요 산책 하고 올라가 감상 했는데 신비롭습니다,긍정적
주상절리조망타워,잠시 경치 보러 갈 만 합니다,긍정적
주상절리조망타워,경치 아주 기 대 었어 요,긍정적
주상절리조망타워,특별한것도 나쁜것도 없는데 에어컨 은 죽이게 빵빵 하네요 사람 엄청 많아요,긍정적
주상절리조망타워,잘 해 놓았습니다 주상절리 보기 좋습니다,긍정적
주상절리조망타워,부채꼴 주상절리 가장 잘 볼 수 있는 곳 가볍게 들러서 잠깐 보고 가기 좋네요,긍정적
주상절리조망타워,꼭 들러 보세요,긍정적
주상절리조망타워,드라마 촬엉장소 이고 주변 들레길 있어서 추천 드려요,긍정적
주상절리조망타워,날씨 좋을 가면 뷰 좋음 무료 이나 주차 공간 대 없어 카페 커피 사고 주차장 이용 해야 함,긍정적
주상절리조망타워,꼭 들러 야하는 곳,긍정적
주상절리조망타워,높은 곳 주상절리 볼수 있어서 좋았어요 지루하지 않게  층 영상 관도 좋았고 사진전 도 재밌었어요,긍정적
주상절리조망타워,일출명소,긍정적
주상절리조망타워,하서 항 시작 해서 망했,부정적
주상절리조망타워,괜찮았어요,부정적
천마총,대릉 원 함께 보고 가세 요 문화유산 에는 값 매길 수 없기에 입장료 아까워하면 안 된다 생각 합니다 입장료 아까우면 안 들어가면,부정적
천마총,대릉 원 능 중 가장 큰 능 발굴 과정 자료 살펴보면 흥미롭다,긍정적
천마총,입장료 무료 기간 걷기 좋은 큰 공원 넘 좋아,긍정적
천마총,사진 은 없어 요안 내도가 내가있는 장소 안 내도있음 좋겠 요안 내도가 전부 똑같아요 장소 있든,부정적
천마총,경주,부정적
천마총,말 안장 양쪽 달 늘어 뜨 리 는 장니 그려진 말 천마 그림 출토 되어 천마총 이라 불리 게 되었다 신라 회화 로서 현재 남아있는 유일한 작품 가치 크다 유물 복 제품 옆쪽 제작 과정 영상 있는데 신기하더라고요 일일이 떼어내고 연결하고,긍정적
천마총,천마총 좋아요,긍정적
천마총,새것 같은 복 제품 보려고 주 차비 입장료 진품 은 경 주 박물관,부정적
천마총,일 경주 여행 무료 관람 일주 하기,긍정적
천마총,입장료 성인 원 분 도 채 안되는 볼거리 지만 볼 만 합니다 이집트 유물 저리 가라하는 번쩍번쩍 유물,부정적
천마총,신기하다 말 장구 류 화려하다 말 채운 보고 싶다,긍정적
천마총,안 안 들어가도 될듯,부정적
천마총,유물 은 보존 하고 지켜주셔서 감사합니다,긍정적
천마총,특별히 볼 건 없어요 입장료 아까 움,부정적
천마총,월 일 일 경주시 내 관광 주상절리 공기 좋고 친절하고 깨끗한 환경 ,긍정적
천마총,꾸미고 입장료 생겼지만 한번 은 가볼만 함 짧은 코스 지만 볼 만 함 대릉 원 산책 하면서 처음 라면 추천,긍정적
천마총,안쪽 전시품 모조품 이라 굳이 안 들어갈 필요 는 없을 듯 너무 더워서 천원 내고 에어컨 쐬러 들어감 날 갔던 국립 경 주 박물관 훨씬 볼거리 는 많음,부정적
천마총,역사 숨결 살 숨쉬는 곳,긍정적
천마총, 대릉 원내 위치 곳 발굴 된 금관 천마도 장니 역사 적 가치 인정 받았다  천마총 발굴 된 금관 은 지금 발견 된 신라시대 금관 가운데 금 판이 가장 두꺼우며 금 성분 도 우수한 판명 국보 제  호로 지정 옛 무덤 복원 해서 공개 한 특별한 은 없는듯,긍정적
천마총,경주 는 천마총 대 왕릉 굿 요즘 은 년 기준 입장료 없어서 더 좋아요,긍정적
천마총,너무나 더웠던 여름밤 시원하게 유물 잘 감상 했어요,긍정적
천마총,공사 중 대신 입장 은 무료,긍정적
천마총,경주 왔으면 한 번 싹 돌고 가야 죠,부정적
천마총,대한민국 피라미드 유일하게 도굴 되지 않은 곳 이라 여러 유물 나왔고 천마도 출토 되어 이름 천마총 지어 짐 역사 적 학술 적 의의 는 있으나 규모 는 작고 실제 보물 은 박물관 다 있으니 별도 유료 정책 은 좀 아니지 싶다,부정적
천마총,여러 번 가도 신기해,긍정적
천마총,주 변상 권 도 좋고 분위기 도 좋아요,긍정적
천마총,사진 아름다 움 담을수 없는 곳 최고 ,긍정적
천마총,되게 멋있고 고 즈 넉 하니 예뻐요,긍정적
천마총,천 마님 이랑 재미있게 놀았어요,긍정적
천마총,직원 분 사소한거지만 친절히 응대 해 주셔서 너무 감사했습니다 덕분 오래오래 기억 남 경주 여행 되었습니다 역사 온전히 느끼기 좋았다 길도 걷기 편하게 되어있고 대 만족,긍정적
천마총,수학여행 보구  흘렀네요 감회 새로워요,긍정적
천마총,년 만에 다시 온 유적지 깔끔하게 잘 되어있어 보기 좋았습니다,긍정적
천마총,단풍 명소 에요 특히 은행나무 좋아하시면 더 만족하실 거 에요,긍정적
천마총,놀라운 마립간 칸 위엄,긍정적
천마총,내부 실제 무덤 발굴 할 모습 그대로 보존 돼어있고 유물 도 있네요,긍정적
천마총,전부 모조품 인데 삼천원 받을 이유,부정적
천마총,벚꽃 아직 피지 않아서 인지 목련 나무 앞 사진 찍으려고 장사진 이루었다,긍정적
천마총,   방문 영상    고 대 고분 군 일 본 놈 도굴 천마도 나왔어요 경주 유일하게 들어가는 고분 문화 지구 가운데 있어요       ,부정적
천마총,신라 제  대 지증왕 재위  무덤 추정 됨,부정적
천마총,한국 고고학 적 의미 깊은 곳 출토 당시 재현 잘 해놨어요 진짜 보물 은 다 경 주 박물관 들어가있습니다,긍정적
천마총,신라시대 유물 잘 보관 된 모습 인상 적,긍정적
천마총,경주 는 야경 볼 만 하고 한적하고 느그 적하 게 걸어다니고 조용함을 감상 하기에는 적 격인 거 같습니다 천마총 은 경주 여행 가벼운 코스,긍정적
천마총,묘 나온 유물,부정적
천마총,정도 면 돈 아깝지 않네요 구성 알차요,긍정적
천마총,대릉 원 안 있는 천마총 규모 압도 적 이고 신라 문화 신비함을 느낄수있는 곳 천마총 내부 는 자세하게 설명 도 되어있고 보존 도 잘 되어 있어서 꼭 방문 하길 추천 함 월 일 월 일 까지는 무료 입장 가능함,긍정적
천마총,새것 같은 복 제품 보려고 한 넘게 줄 서서 관람 한 거 실화 냐 내서 보느니 주변 공영 주차장 옆 마련 된 복 제품 보세요,부정적
천마총,보통 은 유물 위주 설명 된 경우 많은데 천마총 은 특이하게도 발굴 이야기 함께 있어서 천천히 읽으면 흥미롭습니다 그늘 찾기 어려운 더운 여름날 에는 대릉 원 안 유일하게 에어컨 바람 쐴 수 있는 곳 지금 국가 낸 세금 만 원 당  포인트 씩 쌓여있을 세금 포인트  점 사용 해 천 원 입장료 할인 받을 수,긍정적
천마총,저녁 시 반에 갔더니 대기  도 없이 잘 봤어요 패드 확대 축소 가능해서 자세히 볼 수 있고 복원 정도 볼 수 있어서 성인 도 흥미로웠습니다,긍정적
천마총,그럼에도 역사 적 유물 이렇게 보존 하고 하는것에 큰 의미 있다 봄 입장료 받는것치고 관광지 명성 너무 간소 한 느낌 온 게 후회되는 곳 한번 정도 는 볼 만 한 곳 근처 있다면 갈만 한 곳 오길 잘한 곳 곳 가기 위 한 여행,긍정적
천마총,대릉 원 속 하이라이트 천마총 무덤 들어와서 본다는것 자체 만으로도 신기하다,긍정적
천마총,경주 아이덴티티 입장료 천원 은 글쎄,부정적
천마총,크진 않지만 잠깐 둘러보기 좋아요,긍정적
천마총,천마총 안 들어가면 따뜻해요 유물 가짜 긴 해도 출토 당시 모습 짐작 해 볼 수 있게 잘 조성 해놨고 설명 이나 영상 유물 설명 도 잘 해 놔서 교육 적 으로도 좋았어요,긍정적
첨성대,좋아요 낮 에가 고 밤 에가 고 선덕여왕 행차 좋은 추억 만드세요,긍정적
첨성대,크고 밤 보면 예뻐요,긍정적
첨성대,근처 꽃밭 예쁘게 조성 해줘서 산책 할 맛 남 가을 엔 핑크 뮬 리가 필것,긍정적
첨성대,묻지마 수학여행 으로만 왔는데 다 커서 보는 첨성대 는 또다른 느낌이네요 야경 예쁜데 분홍 조명 만 너무 오래 나와요 파랑 초록 은 순식간 사라짐 ,부정적
첨성대,뭔 거지같게 유적지 가요 틀어놓냐,부정적
첨성대,밤 가면 조명 예쁘고 걷기 좋다 그런대 첨성대 주변 발 냄새 같은 구린내가 코 갑자기 찌르니깐 조심,긍정적
첨성대,너무 너무 멋진 문화재,긍정적
첨성대,년 간 수많은 역경 에도 잘 버텨 준 기특한 첨성대,긍정적
첨성대,귯,부정적
첨성대,예뻐여 핑크 뮬 리도 지려여,긍정적
첨성대,버스 도 이동 하기 편해요,긍정적
첨성대,경주 심벌,부정적
첨성대,봄 에는 튤립 꽃 만발 하면 아름답습니다,긍정적
첨성대,야경 분위기 아주 좋음,긍정적
첨성대,과학,부정적
첨성대,첨성대 관측 시설 이든 제대 이든 상징물 이든 봉화대 이든 크게 중요하지 않습니다 세상 에도 역사 에도 존재 하지 않는 단 하나 생김새 처음 만들어진 돌 덩이 그대로 지금 존재 한다는 은 문화 축복 아닌가 생각 합니다,부정적
첨성대,주차 힘들수 잇으니 숙소 차 두고 오세요,부정적
첨성대,  핑크 뮬리 명소 해바라기,긍정적
첨성대,이쁨 용도 는 알 수 없음 저기 들어가서 별보 는 거 랑 뒷동산 누워서 보는거랑,부정적
첨성대,오래전 여행 다녀온 유적지 사진 찍었는데 십원 빵 도 맛있었음,긍정적
첨성대,낮 보단 밤 나은듯,부정적
첨성대,낮 보다 밤 더 웅장 할것이라는 기대 안고 왔는데 알록달록 바뀌는 조명 큰 실망 이네 요,부정적
첨성대,아주 좋아요 이뻐요 꽃밭 도 많구여 재 방문 의사 있어요,긍정적
첨성대,첨성대 도 좋지만 주위 꽃밭 좋았다,긍정적
첨성대,첨성대 하나 지만 야경 예쁘다이거 하나 때문 이라 좀 아쉽지만 가볼만 한 곳 이라 생각 되네요,긍정적
첨성대,멋지다,긍정적
첨성대,말 필요할까,부정적
첨성대,최고,긍정적
첨성대,꼭 한번 가보세요,긍정적
첨성대,낮 에도 이쁘고 밤 에도 이뻐요 내사 랑 첨성대,긍정적
첨성대,점점 작아지는듯 한 기분 야경 도 좋고,긍정적
첨성대,믓찌다믓쪄,부정적
첨성대,한번 쯤 들릴만 한 곳,긍정적
첨성대, 년 월 일 국보 제  호로 지정 역사 시험 자주 나왔던 경주 하면 떠오르는 첨성대,긍정적
첨성대,말 필요없음 짱 좋 아영,긍정적
첨성대,사진 찍을만한 스팟 크게 많지는 않은데 꽃 보니 괜히 기분 좋네요 황리 단 길이 랑 가까우시면 걸어서 방문 하시길 추천 합니다,긍정적
첨성대,곡선 너무 아름답다,긍정적
첨성대,짱,긍정적
첨성대,첨성대 수학여행 이후 첨,부정적
첨성대,주위 환경 조성도 잘 되어있고 사진 도 정말 잘나옵니다 하지만 날씨 무더워서 그늘 쉼 터 많아졌으면,긍정적
첨성대,문화재 평가 한다는 건 역사 평가 한 다는건데 이건 쫌 그렇다 무조건  점 이지,부정적
첨성대,여기는 야경 멋있음 근데 코로나 땜 사람 없더라 요 ,긍정적
첨성대,너무 아름다워요 사람 많지만 구경 하기 좋아요 주변 조경 도 엄청 잘 되어 야경 도 꼭 보세요,긍정적
첨성대,역사 적 의미 깊은 곳 이고 실제 마주 하면 마음 동하 는 무언가 있음 주변 휑 하고 한여름 푹푹 찔 가서 힘들었음  온 게 후회되는 곳 한번 정도 는 볼 만 한 곳 근처 있다면 갈만 한 곳 오길 잘한 곳 곳 가기 위 한 여행,긍정적
첨성대,입장료 무료,긍정적
첨성대,날씨 좋은 날 가니 너무 좋 용 자전거 타 기도 좋았어요 첨성대 오랜 만 보는데 넘 멋있다는 ,긍정적
첨성대,유명한 곳 이라 사람 참 많더군요 주변 넓고 가을 엔 핑크 뮬 리도 있어서 잘 어울립니다,긍정적
첨성대,좋아요,부정적
첨성대,사람 많지만 산책 하기 참 좋은 곳 주변 에도 볼거리 도 많음,긍정적
첨성대,신비롭다,긍정적
첨성대,멋지고 사진 찍기 좋았지만 여름 가서 그런지 너무 더웠어요  여름 가는건 비추 ,부정적
첨성대,아름다운,부정적
첨성대,길안내가 애매했다,부정적
첨성대,대 한 사람 면 마 청 성대 마 가야 제 안,부정적
첨성대,밤 더 좋아요,긍정적
첨성대,야경 예쁘고 거리 깨끗해요,긍정적
첨성대,생각 보다 아담해서 놀람,긍정적
첨성대,야간 투어 잼있습니다 초딩 기분 선생님 강의 들어 보아 요,긍정적
첨성대,잘 꾸며놓음,긍정적
첨성대,신입사원 연수,긍정적
첨성대,무조건 봄 가세 요 첨성대 주변 벚꽃 길도 아름답고 자전거 빌려서 한 바퀴 돌면 엄청 좋음,긍정적
첨성대,멋있다,긍정적
첨성대,낮 봐도 밤 봐도 좋은 첨성대,긍정적
첨성대,공원 처럼 조성 되있고 무료 라 더 좋으,긍정적
첨성대,너무 멋져요,긍정적
첨성대,최고 최고,긍정적
첨성대,밤 가세 요,긍정적
첨성대,대릉 원 천마총 첨성대 묶어서 산책 코스 아주 좋습니다 일몰 쯤 가세 요 너무 두 울 가면 모든 인물 사진 저렇게 그림자 처럼 나옵니다  주변 해바라기 꽃밭 너무 예뻤어요 가을 엔 핑크 뮬리 인듯 요,긍정적
첨성대,예전 에는 고 즉넉 한 분위기 있었는데 주변 너무 관광지 스럽게 바꾸어서 저녁 조용하게 첨성대 바라보기 좋았던거 같아요,긍정적
첨성대,추억 첨성대 라 너무 좋습니다,긍정적
첨성대,야경 진짜 이뻐요 저 는 낮 보다 밤 추천,긍정적
첨성대,사진 찍 곳 너무 많아서 좋았어요 관리 너무 잘 되어있고 근데 제발 사람 들어가지말란 곳 은 좀 들어가지 마세요,긍정적
첨성대,걷기 좋고 신라 역사 다시 보게되 서 좋네요,긍정적
첨성대,비 왔지만 그만큼 운치 도 있어 좋았습니다,긍정적
첨성대,너무 이뻐서 감동,긍정적
첨성대,역사 적 인 곳뜻 깊고 보존 해야 할 곳 이지만 솔직히 볼건 별로 없어요,부정적
첨성대,밤 가니 엄청 이쁨 주변 꽃밭 조성 해놓은 곳 에도 조명 쏴서 이쁨 언 제 인가 무료 입장 되어서 더 좋음,긍정적
첨성대,첨성대 는 낮 이랑 밤 볼 분위 기기 달라 서둘 다 사진 꼭 찍어야 해 요,부정적
첨성대,연 날리기 최고  애 은 역사 보다는 액 티비 죠,긍정적
첨성대,첨성대 는 말 필요없고 야간 색 있는 조명 없는 게 더 좋았어요 색 요란 스럽게 바뀌는 게 조금 아쉬웠습니다,긍정적
첨성대,야외 라 날씨 풍경 은 좋았지만 사람 많은데 비해 주차 화장실 인프라 시설 은 많이 부족하고 지저분해서 아쉬웠습니다 ,부정적
첨성대,생각 보다 야경 예쁨 산책 하기 좋음,긍정적
첨성대,생각 보다 거대하네요 산책 하기 좋은 코스,긍정적
첨성대,경주 가면 꼭 가봐야죠  신라 상징,긍정적
첨성대,첨성대 주변 은 매년 매월 꽃들이 즐비해 있어요 꽃 좋아하고 계절 즐길 분 께 강추,긍정적
첨성대,년 만에 다시 찾아간 첨성대 딱히 볼건 없네요 ,긍정적
첨성대,큰 기대 안 하고 갔는데 마침 선덕여왕 이벤트 있어서 랑 너무 즐거운 보내고 사진 도 잔뜩 찍고 왔어요 코스 튬 하고 친절하게 사진 해주신 분들 너무 감사해요 랑 좋은 추억 만들었어요,긍정적
첨성대,역사 교과서 에서만 보던 첨성대 실제 보아 기억 남아 요,긍정적
첨성대,과거 사용 했다는 점 놀라웠다,긍정적
첨성대,경주 상징 과도 같은 곳,긍정적
첨성대,야간 가야 좋아요,긍정적
첨성대,밤 처음 방문 해봤는데 낮 과는 느낌,부정적
첨성대,너무 좋 다가 장 오래된 천문대 자랑스럽다,긍정적
첨성대,역시 멋있다,긍정적
첨성대,밤 보러 갔는데 너무 멋졌어요 조명도 잘 되어있고 해설 해주시는 분 도 계셔서 좋습니다 사진 으로만 보던 첨성대 보니 더 신기하네요,긍정적
첨성대,첨성대 근처 이렇게 꽃 많은줄은 처음 알았네요 산책 하기 좋아요,긍정적
첨성대,생각 보다 큼 사진 포인트 인 사람 많음,부정적
첨성대,첨성대 친절하거 신라 왕 조가 맛있어요,긍정적
첨성대,밤 본 첨성대 도 뷰 이쁘네요 주위 문화재 도 있어서 걸어다니 기 에도 괜찮은 거 같습니다,긍정적
첨성대,겨울 방문 하시는 분 위해 겨울 엔 핑크 뮬리 그런 거 없습니다 허허벌판 가운데 첨성대 있음 낮 에도 웅장 하긴 한데 날 흐리거나 비 오면 별로 예요 날씨 안 좋으면 밤 보는 게 더 예뻐요 근데 사실 주변 뭐 없이 첨성대 만 있으니 큰 감흥 은 없더군요,긍정적
첨성대,좋은 사람 좋은 분위기 좋은 장소,긍정적
첨성대,첨성대 는 감상 하러 오는 곳 이지 기대하고 가는 곳 은 아니다,부정적
첨성대,경주 랜드마크 초등학생 시절 수학여행 차 방문 했던 첨성대 는 거대했으나다 큰 오른이 되어 바라본 첨성대 는 미니미 같았다 신라 천체관측 기구 였다는데 아니라는 학설 도 있고 뭐 됐건 특이하면서 아름다운 건축물 인 건 사실 임 요즘 은 첨성대 보단 주변 드넓은 평야 꽃밭 더 인기 있는 듯 입장료 는 무료,부정적
첨성대,야간 뷰 멋있고 봄 여름 쯤 가면 꽃 활짝 피어 서 훨씬 더 예쁘답니다,긍정적
첨성대,풍경 되게 좋았어요,긍정적
첨성대,역시 멋진 문화재,긍정적
첨성대,두 말 할 나위 없는 민족 걸작 신라 대표 하는 건축물 이자 랜드마크,긍정적
첨성대,처음 가본 첨성대 너무 좋아요,긍정적
첨성대,과거 만들어졌다는 놀랍습니다,부정적
첨성대,저 는 개인 적 낮 보는 게 더 예쁜 같아요,부정적
첨성대,일 경주 여행 무료 입장 기간 일주,긍정적
첨성대,경주 상징 같은 첨성대,긍정적
첨성대,첨성대 중심 주변 꽃 정원식 조성 잘 되있고 하늘 뷰 그림 처럼 아름다웠습니다 나들이 포토 존,긍정적
첨성대,밤 보는 첨성대 사진 찍으면 예쁘게 나옴,긍정적
첨성대,포토 존,긍정적
첨성대,경주 와서 들른 곳,부정적
첨성대,나쁘지 않아요 근처 뷰 도 괜찮아요  년전 수학여행 생각나네요,긍정적
첨성대,동양 최고 천문대 첨성대 는 신라 제  대 선덕여왕 건립 된 추정 되며 경주 상징 하는 랜드마크 중 하나,긍정적
첨성대,좋아요,부정적
첨성대,주변 풍경 탁 트여 좋았습니다 가을 날 저녁 해질 이라 더욱 운치,긍정적
첨성대,낮 조명 없이 그냥 보는 게 더 멋있어요 조명 너무 현란해요,부정적
첨성대,깜깜 할 가서 첨성대 고유 색 은 못 봤지만 뻘건 조명 받은 첨성대 도 꽤 예뻤어요 근처 대릉 원 동궁 월지 유적지 많아 둘러보기 좋아요,긍정적
첨성대,주차 매우 어렵지만 기어 코 가봐 야할 경주 찐 명소 다시 가도 방문 해야 할 명소,부정적
첨성대,생각 보다 크다,부정적
첨성대,이맘때 가면 너무 예쁜 핑크뮬리 볼 수 추석 연휴 늦은 아침 먹고 점심 즈음 별 생각 없이 갔다가 주차 때문 포기 하고 날 아침 일찍 시 전 갔더니 주차 도 수월하고 사람 도 별로 없어서 행복한 보냈습니다 첨성대 는 항시 개방 인 같은데 핑크 뮬리 계절 에는 일찍 가서 구경 하고 아침 드시는 도 좋을것 같네요 ,긍정적
첨성대,문화유산 은 굿 져 주변 주차장 도 이용 하기 좋아여,긍정적
첨성대,햇빛 뜨거웠지만 넘 좋아요 주중 갔더니 사람 도 생각 보다 많지 않았어요,긍정적
첨성대,  도 경주 갔을 찍은 사진데 첨성대 신라시대 만들어져서 오늘날 보존 되어있다는 저 는 놀랍다고 생각 합니다,부정적
첨성대,   방문 영상        별자리 달력 수학여행 유적지 정비 너무 좋아 근처 유적지 많아요 경주 는 전체 문화유산       ,긍정적
첨성대,사람 많다 비 시즌 가길,부정적
첨성대,경주 가면 꼭 찍고 가야 할 포토 존 입니당 인스타 사진 찍는 거 보고 재밌어 보 여서 찍어 봤어요 각도 맞추기 좀 힘들지만 이렇게 찍어도 좋을 같아요 주차 는 가깝진 않지만 걸어오면서 저 볼 수 있어서 나쁘진 않아요,긍정적
첨성대,대충 세도 대여섯 번은 왔지만 밤 한 번 도 안 봤네 경주 여행 시작 끝 은 여야 만,부정적
첨성대,날씨 좋아서 더 좋았어요,긍정적
첨성대,멋즤 다 성대,부정적
첨성대,옆 꽃밭 도 이뻐요,긍정적
첨성대,너무 멋있어요 경 주의 멋,긍정적
첨성대,천체 움직임 관찰 하던 신라시대 천문관 측 대로 받침 대 역할 하는 기 단부  위 술병 모양 원통 부  올리고 맨 위 정  자형 정상 부  얹은 모습 높이는 약   다 원통 부는 부채꼴 모양 돌  단 쌓아 올렸으며 매끄럽게 잘 다듬어진 외부 비해 내부 는 돌 뒷 뿌리 삐죽 삐죽 나와 벽면 고르지 않다 남동쪽 난 창 중심 아래쪽 은 막돌 채워져 있고 위쪽 은 정상 뚫려서 속이 비어 있다 동쪽 절반 판돌 막혀있는 정상 부는 정  자 모양 맞 물린 길다란 석재 끝 바깥 뚫고 나와있다 신라 선덕여왕 재위  건립 된 추측 되며 동양 가장 오래된 천문 대로 가치 높으며 당시 높은 과학 수준 보여주는 귀중한 국가 유산 라 할 수 있다,부정적
첨성대,낮 밤 공존 하며 멋진 장소 임비 오는 날 만 굉장히 좋음,긍정적
첨성대,지진 에도 멀쩡했던 년 유산,부정적
첨성대,천년 넘어 자리 지키고있는 유적 인데 도 관리 잘 되어있고 주변 경관 좋아요,긍정적
첨성대,포토 존,긍정적
첨성대,근처 묵었는데 항상 볼 마다 좋더라구요,긍정적
첨성대,사장 님 나이스 뷰 ,긍정적
첨성대,경주 대표 하는 문화유산 첨성대 경주 서 첨성대 안보 고 가면 어딘가 허전한 경주 살 고 있는 저 도 년 중 가장 많이 찾는 곳 곳 첨성대 예요 산책 하러 갔다가 들리 기도 하고 날씨 좋은 날 은 사진 찍으러 가기 도 하고 첨성대 만드는 데 사용 된 돌 갯수 돌 층계 모습 관련 해서  절기 일 의미 한다는 그런 신비로운 이야기 도 좋지만 첨성대 만들어진 은 우리나라 최초 여왕 인 선덕여왕 당 시 만해 도 여성 왕 된다는 은 유례 찾아보기 힘든 사실이었죠 여성 국가 이끌어가야 한다는 책임감 무게 감 어떠했을지 저 는 첨성대 보면 신라 지키겠다는 선덕여왕 소망 담기지 않았을까 생각 해요 그리 멀지 않으니 선덕 왕릉 도 꼭 한번 들러 보세요,긍정적
첨성대,아름다워 잉             근처 특색 있는 한복집 도 많아욘,긍정적
첨성대,역시 경주 는 레전드 다,긍정적
첨성대,주간 야간 뷰 좋아요 주차 하기 불편해요,긍정적
첨성대,굿,긍정적
첨성대,첨성대 는 동부 사적지 대 위치 한 국보 제  호세 계 가장 오래된 천문대 다운 위상 느껴집니다 방문 할려면 일찍 오셔야 주변 공 주차장 이용 가능할 같네요 오후 늦게오면 주변 차량 붐벼서 주차 힘들어요,긍정적
첨성대,신라   선덕   여왕     세운  천 문   기상   관측 대   경주시   있으며   동양   가장   오래된   관측 대 삼국시대 건축물 이렇게 온전 하게 유지 되다니,긍정적
첨성대,원형 매우 잘 보존 되어 있는 첨성대 공 원조 성 잘 해 놔서 낮밤 들리기 좋습니다,긍정적
첨성대,낮 보는 첨성대 도 참 예쁘지만 밤 에도 참 예뻐요 밤 산책 하기에 운치 있고 좋아요,긍정적
첨성대,경주 여행 필수 코스  구조 물이 참 대단함  밤 가면 불빛 첨성대 비추는데 음 난 낮 에가 훨씬 조물 도 잘 보이 고 더 예쁜,긍정적
첨성대,주차 불편해요 근데 이뻐요,긍정적
첨성대,입구 산책로  미터 정도 걸어 들어가야 합니다 경주 는 유적지 많이 서 한번 으로는 부족하죠 평일 은 황리 단길 문 는 곳 많이 없어서 잘 체크 해보시고 가시 면 좋아요,긍정적
첨성대,휴가 첫날 밤 에가 고 이틀 뒤 에도 낮 가봤는데 둘다 좋아요  야경 도 멋지고 낮 해 바라가 랑 도 잘 어울리네요 ,긍정적
첨성대,해질녘 순간 풍경 만큼은 말로 표현 할 수 없을만큼 아름다웠다,긍정적
첨성대,제발 전동차 타고 길막 하고 저속 진상 짓 하지 마 요 전동차 도로 주행 안되요,부정적
첨성대,지난주 다녀왔는데 만 개였어요 조아요,긍정적
첨성대,정말 아름답네요 왓더 버거 뒤쪽 넓은 주차장 무료,긍정적
첨성대,초등학교 가고 딸 이랑 가니 더욱 좋네요 주차 는 힘듭니다,긍정적
첨성대,멋진 경주 멋진 유적지,긍정적
첨성대,년 방문 가볼 만해 요,긍정적
첨성대,봄 벚꽃 가을 핑크 뮬리 외 계절 에도 주변 예쁜 꽃 많아서 사진 찍으며 산책 하기 좋습니다 해설 설명 듣는 도 좋을 듯,긍정적
첨성대,첨성대 낮 보아 도 밤 보아 도 무언가 잔잔한 감동 있음 주변 핑크 뮬리 여러 종류 꽃밭 도 있어 사진 찍기 도 좋음,긍정적
첨성대,첨성대 는 높고 멋있어서 좋은데 꽃 같은 예쁜 이나 나무 없어서 조금 허전해요,긍정적
첨성대,선조 지혜 엿볼수 있는 곳,긍정적
첨성대,입장료 야간 무료 투 박하면서도 유려 한 곡선 아름다 움 주는 감동 있어요 경주 가면 빼놓지 않고 가는 곳,긍정적
첨성대,수학여행 온 기분,부정적
첨성대,밤 에는 붉은 불빛 쏴서 별로 였어요 푸른 하늘 배경 둔 첨성대 눈 더 잘 들어옵니다 주변 온통 꽃밭 이라 너무 좋았어요,긍정적
첨성대,무료 입장 사진 도 찍을수 있는 좋은 곳 고전 의상 빌리는 곳도 있어요,긍정적
첨성대,경주 청 성대 가을 해바라기 한창 꼭 한번 가보시길 바란다,긍정적
첨성대,더 말 할게 있겠습니까 역사 느껴지지요,긍정적
첨성대,우리나라 멋진 곳,긍정적
첨성대,밤 보는 첨성대 는 더 멋있다,긍정적
첨성대,다시 방문 하고 싶은 문화 유적 이에요,긍정적
첨성대,추운 야간 불빛 비친 첨성대 모습 너무 아름다웠다,긍정적
첨성대,사람 없을 오면 아주 좋을 듯,긍정적
첨성대,너무 좋아요 주변 산책로 잘 되어있어서 좋아요,긍정적
첨성대,내 아끼는 첨성대 경북 경주시,긍정적
첨성대,중학교 수학여행 이후 년 만에 재 방문,긍정적
첨성대,너무 더워 대충 보고왔지만 년 전이 지금 이나 달라진 게 없어 좋았어요,부정적
첨성대,황리 단 길 도 그렇고 경주 관광 도시 상당히 많이 탈바꿈 했음 전만 해도 죽은 도시 같았으나 첨성대 주변 야경 멋짐,부정적
첨성대,저녁 더 이쁜 첨성대 에요,긍정적
청룡폭포,짱 좋아요,부정적
